gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
RGS10,23.4076921414003,0.487588653521915,0.244692326019294,0.0286878763895728,0.102177945320879
MAATS1,1.00732040906362,-1.0476411246536,1.11249675946256,0.0287045958747115,0.102191463116319
ACO1,19.9001533161797,-0.811939724429454,0.627906141397423,0.0286986781655331,0.102191463116319
ELN-AS1,0.423461207414372,1.2719471042476,1.53525832852314,0.0287392077775084,0.102291656942048
RNF212,1.52627046787686,-0.922748392590942,0.865548692460142,0.028771713640074,0.102384311319561
HRH2,3.16872976178952,-1.07977002218418,1.17515872060527,0.0287843225192004,0.102406136404642
COL9A2,17.8584936303822,0.819242390516521,0.645100511880785,0.0288193179266278,0.102484527477331
ERCC2,5.24377096869154,-0.503146308667646,0.254779571520233,0.0288167596938236,0.102484527477331
PKMYT1,8.21961152526849,0.712677041970977,0.446064751574519,0.0288279217393846,0.102492076076131
LSM2,52.8828349659142,0.363026427394339,0.173911390537595,0.0288375765521906,0.102503357068182
PBXIP1,20.1993145144074,-0.647201292954879,0.367930987822258,0.0289347706247429,0.102812129050773
CHI3L1,0.807622605596388,1.27689485191027,1.54999217324147,0.0289374469713538,0.102812129050773
CLEC4E,0.657762534559262,1.15360246258989,1.31725029374355,0.0289513311026812,0.10283835356195
PTMS,66.5318408110389,0.701167448097613,0.431456215486606,0.0290628758219834,0.10318821693957
EXOC7,26.4425012999017,-0.588992419846469,0.316428059386105,0.0290610861907553,0.10318821693957
PI4KA,14.8280571140942,-0.650220246358424,0.371553287270846,0.0290707647290037,0.103193058007736
LRRC58,20.3892527029559,-0.592445153280937,0.319347313962479,0.0291086242504556,0.103280101717094
H2AFY,107.866374126389,0.6536452503202,0.375276641833738,0.0291148788070574,0.103280101717094
AC144652.1,3.64622309903483,1.02542092478617,1.07710542899111,0.029107995355241,0.103280101717094
KANK2,8.49409215662233,-0.694136459153163,0.422690047866355,0.0291632089990035,0.103428344272313
ZFAND3,24.0829060657885,-0.590699627112153,0.318217075295592,0.0292034338347594,0.103547780866118
ZNF749,3.50462080743494,0.914668693680438,0.855906299176191,0.0292179852074916,0.103555295857306
LINC01833,0.749808262204268,1.25080073333213,1.50691625520684,0.0292186499377325,0.103555295857306
FEZ1,1.08956453279593,-0.790427203646909,0.589952756439618,0.0293065159160245,0.103826139558926
SLC16A11,0.432897674643127,-0.929967861775956,0.88926746429811,0.029308200770902,0.103826139558926
AP2S1,117.944584054039,0.300805283737067,0.142327454076598,0.0293454112920835,0.103934677306385
SASH1,4.98267641483366,-0.676034960761202,0.401262164020208,0.0293620636658971,0.103970370535713
AGR2,2569.82479751689,-0.57939655186984,0.309726877356851,0.0293694682604866,0.103973308948139
KIF16B,19.5072758642355,0.709703080199914,0.445500263010506,0.0293916315186077,0.104028482729468
CDT1,6.9480199563772,0.611597879671766,0.336407398907818,0.0294180917593744,0.104098837118538
IGHV4-59,1.27488273468119,1.19811966496229,1.41177004316487,0.0294378690582591,0.104145517066512
FXYD2,3.13623243023172,1.30661464232201,1.62354199836128,0.0294813498180973,0.104275971749616
IGHV3-30,2.48249717140065,1.2405127350567,1.49383889174658,0.0294879313054434,0.104275971749616
SESN1,13.1160005575027,-0.680142081350342,0.406932034913585,0.0295077671481521,0.104320669885982
IGHV1-3,2.62964772369023,1.31123002089968,1.63381152525123,0.0295137648330519,0.104320669885982
B3GAT2,3.52444993861817,0.769358419763686,0.549966991763917,0.0295768276188967,0.104520212729661
SP2,7.47640457152203,-0.526556718271362,0.271870117990235,0.0295893524342575,0.104541112465449
BIN1,26.4686987167341,-0.463657602215443,0.23173380641671,0.0296427523508143,0.104629141345781
NFE2L2,79.1905205473765,-0.558715765982721,0.294760720062239,0.0296408803441167,0.104629141345781
CCDC28A,15.5794935490235,-0.785206467209985,0.583024203521032,0.0296473493341625,0.104629141345781
ZNF707,1.8681848515193,0.824070785735298,0.666527219745921,0.0296402937605465,0.104629141345781
UBFD1,9.3978771113905,-0.553767124493571,0.29108564793167,0.0296214755313358,0.104629141345781
GRB10,7.05308968586564,-0.616375566769614,0.341590046301678,0.0297063168473166,0.104790473928946
AC005899.8,0.258590831045262,1.15921372332626,1.34396020080946,0.029702011265758,0.104790473928946
MKLN1,26.3690535788022,-0.615809739964759,0.341158514799781,0.0297283467926315,0.104821421667486
NAPA,58.3218021316999,0.612574792320305,0.338285589999199,0.0297277524031284,0.104821421667486
CCT6B,1.43759367492233,-0.757535504757774,0.528732255699141,0.0297532234721985,0.104885750331999
B4GALT2,11.5887435820027,-0.576071883191973,0.308374069272285,0.02981850856071,0.105092465874542
AP005717.1,0.627687007398504,1.32214232860116,1.66549460255838,0.0298295276494027,0.105107876614896
ACHE,10.0948680970416,0.964785864223794,0.970708767337078,0.0299063030029612,0.105308010618755
UBE3C,18.3725658615975,-0.528733574733575,0.27403871202345,0.0298983832626449,0.105308010618755
PBX3,5.48496662662936,-0.817476664577443,0.655530204439006,0.0298999479078633,0.105308010618755
LRRC75B,5.30162881459844,-0.834885076625501,0.694436706294663,0.0299414056020661,0.105408145189464
TRMT10B,8.15505289729921,-0.590615045852285,0.320356628899864,0.0299544636810695,0.105430645148549
ATL3,21.6171066358479,-0.507666040274012,0.260079222266506,0.0299887096203246,0.105527693354654
SUOX,3.52115560149658,-0.777728593996606,0.571527856362393,0.0300030607885672,0.105554705964494
GABPB2,10.4790493947436,-0.633437048054829,0.358754649721884,0.0300651694733948,0.105749686399525
TWF2,19.8144553882757,0.464108694456803,0.232787673932701,0.0300989679955643,0.105845025546332
NCMAP,2.3741355339793,-0.797436620591481,0.614700283716234,0.030125699299562,0.105915475483164
PIK3C2A,27.7341061498942,-0.631133379364031,0.356821984729337,0.0301440123634187,0.105956303959792
FBXW9,4.93235005908329,-0.496215060154769,0.252955327269253,0.0301522010774551,0.105961535075306
SUB1,210.523743582228,0.372448028951076,0.180574592261543,0.0301823546007513,0.106043935937854
GSDMB,32.4926332716755,0.732824395330705,0.487998022568869,0.0302116058680081,0.106123130874429
ZNF287,0.728466551861106,-0.842814117344985,0.716119189950948,0.0302370183749026,0.106188809367246
ZDHHC12,41.8334601184953,0.597453963407348,0.326918472748684,0.0302515738867715,0.106216338686813
HIST1H2BH,14.2793787598983,0.935463624785318,0.91666787418989,0.0302853513511378,0.106311331024837
CENPM,15.811440502849,0.557576650382503,0.295572678632535,0.0303009684164295,0.106342546501868
IGFBP5,9.65041860344952,-0.792586377060357,0.606588204472812,0.0303195474441276,0.10638414095439
NSRP1,38.7011224444355,-0.500977769645205,0.256416408430849,0.0303462369352956,0.106454168344003
AP1S2,7.28781175599534,-0.566612480241504,0.302562438750874,0.0303734084093666,0.106525855086654
RALGAPA2,31.2235368377278,-0.647407085559258,0.37412657653415,0.0303969893266334,0.106584920002523
RFC1,26.1588103912123,-0.584734899685133,0.316961062590551,0.0304342545196479,0.106685460394278
ATP2C2,14.1596839756126,0.705926035863842,0.446834350798814,0.0304391550081561,0.106685460394278
A4GNT,5.27438323688504,-0.967837805737534,0.986620823097974,0.0304784734995677,0.106737325562708
SYNPO,8.6599939039073,-0.661912940343289,0.390198911193659,0.0304652450683201,0.106737325562708
AMN,51.6894788872961,0.665723579643855,0.394629402989477,0.0304809511977482,0.106737325562708
CYB5A,153.163926964558,-0.488718690185251,0.248764075751742,0.0304729385059892,0.106737325562708
SYT8,20.3849332740168,0.77017963701812,0.561760363348397,0.0305325994169207,0.106894515647373
MIR4458HG,11.84373263036,-0.849631732230373,0.736212731371582,0.0305851757336473,0.107054884694975
FAM98C,15.2142242498393,-0.418852160427873,0.206916427946846,0.0306069728054903,0.107107472437713
GPR155,5.18072477367387,-0.873160220243313,0.788871617535888,0.0306334867194175,0.107152833218507
ZNF655,27.1710831337506,-0.647950179004483,0.375649900487146,0.0306280960292568,0.107152833218507
HIST1H2AH,7.45705108210217,0.921109771924317,0.892838148386307,0.0306750865315541,0.107274617074303
TARDBP,32.6250631719679,-0.505111652721362,0.259817118905342,0.0306965225668158,0.107325847418003
CNTNAP2,3.0729725130879,1.01224590509128,1.07994760882701,0.0307038284333943,0.107327661990649
MELTF,8.73776931245093,0.943960515224727,0.941339375906898,0.0307109717851142,0.10732890780327
PRRC2A,27.8109960749222,-0.590279322617556,0.322348623782759,0.0307290107635392,0.107344505459379
PPP1R9B,7.76310478930076,-0.646246377085741,0.374260877458903,0.0307264735391509,0.107344505459379
CSTF3,16.4957556638057,-0.503181938172503,0.258663442574467,0.0307554939526544,0.107409502149828
OSGEP,17.594819205327,-0.436152525355899,0.217167155245692,0.0307612011658385,0.107409502149828
PHAX,21.0098608124169,-0.540414209349783,0.284318618447161,0.0308263138258338,0.107565606099236
CCDC171,4.92415196102812,0.914108080184283,0.880337269245326,0.0308230428160315,0.107565606099236
ATN1,21.0778176483034,-0.639870977637178,0.368034052104531,0.0308179569125809,0.107565606099236
LUC7L3,96.5328581239258,-0.635418662998484,0.363637011035235,0.0308421888049843,0.107597258716528
RPS14,2154.19599463472,0.63658736689205,0.364854181331016,0.0308545392531968,0.107616604267767
CNOT3,14.3166102691414,-0.571983450610491,0.308242058900774,0.0309535657889948,0.107938189501028
C5AR1,4.48740333338344,0.91571263552421,0.887214172238591,0.0310407426740147,0.108218321130262
IFIT2,8.0194783247358,0.780566464588663,0.58959203821533,0.031073587186777,0.108285083246296
PELI2,11.6415459830701,-0.704104604304728,0.448213887462989,0.0310675476751127,0.108285083246296
AC098484.3,0.438992231279119,1.24365682223837,1.53999245218662,0.0310920589346776,0.108325582725929
BAAT,0.458509878028309,1.13632306266683,1.32985835842261,0.0311053805677432,0.108348125175835
MRPL24,34.2610721783975,-0.454589854805111,0.228773264696588,0.0311550763791233,0.108473442945719
ZNF783,3.08072669373682,0.842707932591047,0.728864277763761,0.0311526878792304,0.108473442945719
LINC00982,8.23125296078944,-0.983411084674045,1.03037522959267,0.0311851067770793,0.108530210953506
ASCC2,25.8851772581405,-0.588831099065256,0.322462042417417,0.031181128200924,0.108530210953506
UBE2K,55.7266431164386,-0.47900507234861,0.244017141004101,0.0312469098459305,0.108721371243904
FUNDC1,21.4318715518109,-0.490484514140425,0.251396923252292,0.0312772341408996,0.108802943401713
RNASEH2B,20.6527059988825,-0.521420805484533,0.272027801854556,0.0312953560530494,0.108842041043089
CAMK1,4.36787418289202,-0.527284458935025,0.276145883779748,0.0313210093316934,0.108866973069717
GFM1,16.6998123472873,-0.501223474233801,0.258475442230736,0.0313177018016398,0.108866973069717
SRD5A3,24.4388934285429,0.523648038564835,0.273623758130496,0.0313231774040225,0.108866973069717
TMEM38A,12.8260296027606,-0.667063289189829,0.400290171187589,0.0313433518119085,0.108913154373439
C5orf38,5.99841421963665,-0.831211618404953,0.706954312911303,0.0314366726057042,0.1092007697654
LINC01473,1.07546271408678,0.978674775957697,1.02508017747359,0.0314399332706379,0.1092007697654
AC010642.2,12.4010244877946,0.915396762559128,0.89382057417071,0.0314996545376358,0.109384175858185
ATP10B,14.780720374463,0.720664328996048,0.477575752512597,0.0315172183951354,0.109421139780608
MICAL1,19.29659487078,0.704345506393174,0.451608645636028,0.0315332610312293,0.10945280727565
ZNF670-ZNF695,0.629568667539069,1.22658637468321,1.51859930928356,0.0316126373937195,0.109704245719614
SYNGR1,2.5251341182983,-0.720598835455712,0.478339088684804,0.0316328536495321,0.109750317598442
TAB1,4.55184590521255,-0.74981731893092,0.53215715045403,0.0316605197767191,0.109822210956139
DNAJC6,0.997125720388321,-0.885919771613643,0.832568486429787,0.0316706707826287,0.109823544926872
KCND3,2.79683788109675,-0.879753037378343,0.819261817891738,0.0316882677949277,0.109823544926872
FLNC,1.60481627463646,1.09997172995644,1.27092397485579,0.0316883592199163,0.109823544926872
LINC01873,0.476674469511795,1.19171091358629,1.45082990808904,0.031688683160574,0.109823544926872
IGLV2-14,11.2607546987814,1.13632524058327,1.34270257843606,0.0317219634021013,0.109914796065037
LY86,0.877460046397148,1.04038708649258,1.1543702539956,0.0317297318119652,0.109917629545327
ZADH2,10.3745587103557,-0.593297680319166,0.327920442304099,0.0317602655161351,0.109999307681157
ILVBL,23.682260473315,-0.491159133830095,0.252796735771884,0.0317943242812429,0.110093156160187
ACSF2,7.81619804031771,-0.807267420555657,0.658157106072881,0.0318430347657612,0.110237686467983
Z93930.2,5.82183339893463,0.920124529428418,0.91010333300598,0.0318880178976742,0.110369252579081
FNIP2,22.6985078682467,-0.59934451358589,0.333589225368903,0.0319065421428464,0.110409202942445
ATP5MC1,90.3441632550092,1.006995469098,1.09124279712959,0.0319393029193243,0.110498389054079
RAB25,95.0891364618085,0.329941961655734,0.159883170607158,0.0319548541945667,0.110528010549623
PIP4K2C,17.7579823573254,-0.598469251316042,0.333100124113157,0.0319971914548656,0.110650248341842
SEC61G,312.432622971597,0.42962458775489,0.215255906341414,0.0320471239702028,0.110787164633635
NUDT16L1,24.237531613469,-0.46103392376725,0.234180144739001,0.0320507953837663,0.110787164633635
IGHV3-43,0.736441376709459,1.30652296586932,1.70093991925634,0.0321217900445746,0.11100830152205
AMT,5.04476660760476,-0.734200843942954,0.506786801590632,0.0321674196292969,0.111129826309778
IKZF4,2.10608834877637,-0.741239819078455,0.520361172348226,0.0321920914585238,0.111129826309778
OAS1,42.8810343446047,0.624140147506044,0.357407073822533,0.0321789424787444,0.111129826309778
GCH1,18.9722939665957,0.645399414082014,0.379341996238733,0.032188620333376,0.111129826309778
TCF4,4.51367706234526,0.756860680838419,0.551478616892601,0.0321759394854798,0.111129826309778
SLFN11,3.42393413948203,0.776350518287321,0.593444126320701,0.0322097792554098,0.111166619193594
SETD1B,7.80960968667213,-0.537020044955013,0.285079763973231,0.0322357225836978,0.111231882378049
C1orf54,2.70476920140181,0.709285826888375,0.464169838393428,0.0322506685302344,0.111259178040385
PJA2,25.3911651643312,-0.660284541274267,0.396748373995518,0.0323096243139448,0.111420774557922
ZKSCAN4,0.83962765971393,-0.779634586617826,0.601852768562523,0.0323116018795136,0.111420774557922
LYSMD1,1.58846919422571,-0.766573879243682,0.573833501661798,0.0323547041915486,0.111526614993263
THUMPD3,12.461383066845,-0.490227979714236,0.253231280255033,0.0323563999993103,0.111526614993263
RNF138,13.4102550482768,-0.492630069572484,0.254847923786454,0.032380730199403,0.1115861554529
NRBP2,7.88569073591235,-0.768241280411844,0.577810722630549,0.0323902274828188,0.11159456588525
GPR82,1.09563456764474,0.913932244240693,0.905129481279903,0.0324155671001002,0.111657542609668
PEX14,6.45630894840601,-0.500895353301073,0.260473735004232,0.0324636080166828,0.111677071389128
GPN1,11.4353527303806,-0.422001163953852,0.211379898218993,0.0324589653246034,0.111677071389128
HSPE1,374.371079100315,0.63955522938552,0.374084594164602,0.0324417092892859,0.111677071389128
PHYH,28.8819528172077,-0.558309789010676,0.301481151010118,0.0324568901136036,0.111677071389128
RNASE6,1.14693127568938,0.847004657507985,0.757147762598954,0.0324568839768107,0.111677071389128
AC092718.1,0.333119989128797,1.16632959983371,1.41710906517605,0.0324348026515263,0.111677071389128
C2orf69,9.39204598173063,-0.482351780333002,0.248391179431932,0.032502797349673,0.111787567918166
SMIM32,1.55222090186483,0.958478255828222,1.00139664040324,0.0325158953481894,0.111808299420802
PHLDB2,7.77555304662328,-0.727968091062216,0.498473674939692,0.0325453250245224,0.111863758235539
RHOBTB3,14.0028642758956,-0.683289302800443,0.427328095939044,0.0325532449348647,0.111863758235539
PGM2L1,19.3140408624794,0.638230893817201,0.373101634762844,0.0325485334880944,0.111863758235539
CCT4,89.7586718464657,-0.388119532339425,0.192145345640685,0.0325713677430424,0.111900758094689
PSME2,235.836185175832,0.476843894660014,0.244994140899547,0.0325781643017546,0.111900758094689
TMEM87B,29.2358816771147,-0.546590137178813,0.293031379563367,0.032636929708696,0.112068320522307
DCAKD,3.74876381941258,-0.739123017082387,0.520389082471117,0.0326482074520216,0.112068320522307
DPY19L3,5.88904171720961,-0.771425160958863,0.587594888059166,0.0326479840478126,0.112068320522307
TRIM8,27.1628404159912,-0.674040133008509,0.41562546280724,0.0326794077833795,0.112151075235756
PLXDC2,1.14856176243886,0.910949753825463,0.903088725567831,0.0326972161465774,0.112163508924507
MFSD11,14.1158455443418,-0.507483493247994,0.265358140103081,0.0326944283817777,0.112163508924507
ACSL1,23.6166146849483,-0.86699151799966,0.806177304665808,0.0327164724659422,0.112205225672611
ARF5,62.6958444321499,0.563952111374376,0.306566698832004,0.0327346285748304,0.112243151839195
EIF3L,80.8368497187265,0.430735675581066,0.216978125059017,0.0327751390472234,0.112334485144243
DLEU2,4.59149421620303,0.890615634335358,0.859759482597418,0.032775472015653,0.112334485144243
RAI1,8.32376935468118,-0.758711779836805,0.56173925815362,0.0327962508581044,0.112381345844001
GGT7,7.83434581093672,-0.824252255752196,0.710008111183201,0.0328173152999847,0.112429164678067
H2AFZ,265.112688528081,0.614141779676424,0.35009230029744,0.0328513749718264,0.112521473641859
CELA3A,0.595907783856184,-1.03801468463706,1.17047801461392,0.0328757521477254,0.112580585635368
PRELID2,13.792721153756,-0.56171321213009,0.305257008831659,0.0329119921359842,0.112680286563857
GATAD1,29.2068742917803,-0.665191671696041,0.405648654599241,0.032937021230504,0.112719078616298
PPHLN1,27.3582061313178,-0.444731794883054,0.225617605605564,0.0329375782399084,0.112719078616298
BBOX1-AS1,4.81531649664325,0.912586215180666,0.910890644610478,0.0329685206514229,0.112800559407529
CLDN18,601.684786637632,-0.7089385768587,0.468867399055617,0.0330034188431372,0.112851596290858
NAT10,8.38925994337957,-0.582906765578633,0.322694409413196,0.0330048458862539,0.112851596290858
CASKIN2,3.65732459091702,-0.60121443682297,0.338600506773514,0.032995243348952,0.112851596290858
TMEM60,12.1863513004544,-0.44397702920517,0.225318118863054,0.0330408259651993,0.112944079909624
TRIM13,14.3859481725101,-0.531655739142582,0.28302017334721,0.0330572275599791,0.112944079909624
FTO,5.96120228323676,-0.763814303755174,0.575433541438864,0.0330537754331159,0.112944079909624
PGAP3,6.65188983852302,-0.762256125062998,0.572125610787706,0.0330604619894808,0.112944079909624
PRMT5,13.5170892453428,-0.460109144026485,0.235349023076213,0.0331141264568565,0.113102979651993
TARBP2,9.62342715506067,-0.435791495007285,0.220527829491936,0.0331379979550296,0.113160073345031
LAMB1,8.53390015704436,-0.667453591454283,0.410249337001194,0.033297476481365,0.113655578043666
MATN2,8.71561458011727,0.656016644891058,0.396154698673911,0.0332953260929265,0.113655578043666
GOPC,20.9614460779428,0.626923381476378,0.364346611999172,0.033337614983048,0.113768028343099
POLM,9.11319289208325,-0.606151322175599,0.344422339931222,0.0334116684447572,0.113996143427269
ETS1,19.6814533757646,0.687689386116201,0.438589072621068,0.0334331971279929,0.114044991238585
TM2D1,28.2943511370845,-0.425613211166794,0.21496866691718,0.0334887149505739,0.114209734360228
UBA3,15.2702750093254,-0.450261444949131,0.229901156546676,0.0335218593862098,0.11429812081361
NXT2,6.49937319138207,-0.517827530335146,0.274204430540328,0.0335438709186107,0.114348517936389
NCAM1,3.24674661757116,-0.903903261109185,0.901278346509608,0.0335713524050305,0.114417535976973
LZTS2,6.32831571505401,-0.762231893258209,0.578037336333138,0.0336153824793843,0.114542912848305
RAP1GDS1,10.0019472928283,-0.496747115206167,0.259933637387078,0.033642765235743,0.114583351198593
HGSNAT,15.6239034057337,-0.585161123794941,0.326384086485965,0.0336367344859356,0.114583351198593
PPP1R3C,2.27844489348117,-0.876902128892466,0.842346706466101,0.0336489871611399,0.114583351198593
PCAT7,2.62843283652729,0.828998592996012,0.732677821921465,0.0336676087335323,0.114612339251586
TTC28,2.93617749462237,-0.710096748472339,0.47558257932893,0.0336719949514903,0.114612339251586
TANC2,6.87493254593647,-0.801955850727914,0.6696652788541,0.0336827250420151,0.114624190620707
BCDIN3D,3.50425471931172,-0.737936532947891,0.527615198683904,0.0337002845936158,0.11465927292673
NDUFS1,33.9062319064174,-0.573075264384602,0.316428426947716,0.033708516774388,0.114662612232775
PHACTR3,0.51804693588563,1.09126783372913,1.2947677635636,0.0337892161679151,0.114912400963314
NDRG1,99.717289784567,-0.640837008687009,0.380959706934793,0.033819905578735,0.114992041888221
CYTOR,22.7840567068026,0.906477621347801,0.911497622766099,0.0338659847227716,0.115123964403678
GCNT2,13.2136625096579,-0.728280382467282,0.510412625685765,0.0339016593173823,0.115220468610592
UNK,8.95752399894891,-0.545550446111016,0.295215132174679,0.0339131784264027,0.115234852521515
CHTOP,39.8482370555147,-0.427436141683835,0.216692708777882,0.0339382193132615,0.115295166534891
TIMM13,131.240141410065,0.586092992799383,0.328071638117337,0.033949211558938,0.115307738744211
HES6,21.455331148626,0.659102752617727,0.40297622899036,0.0339702917031238,0.115354561518832
NFX1,16.3570154339822,-0.669496732074242,0.416327366968723,0.0339845810189292,0.115378309195652
NFATC4,1.24096664522184,-0.815723005783545,0.706014743408144,0.0339923163576897,0.115379800575339
MED14,13.0101797009501,-0.551177669306535,0.299737492623997,0.0340067731940798,0.115404101135446
MFSD1,22.765668046396,-0.537691249119524,0.289567841231635,0.034023523858068,0.115436173844988
HNRNPA1,383.096663818163,-0.286600608704535,0.139199113380738,0.0340352671312872,0.115451247193088
SEC14L1,25.8375964931584,-0.58718557674837,0.329371287661093,0.034072510628966,0.115552795000315
ASXL3,1.18463627292075,-0.98663609940073,1.08645238857277,0.0340868531024149,0.115576649863119
ITGB7,1.46019063033106,0.78486963993294,0.635463136977336,0.0341368136756075,0.115721237184578
FKBP1A,150.292579236713,0.61734574675574,0.357604469697503,0.0341540603765927,0.115754888725983
METTL14,10.7627283342334,-0.590098460716502,0.332304638331873,0.0342041004917853,0.115899645420418
TRPM2,2.842560548362,0.811506740952223,0.699239195841236,0.0342290281762331,0.11595926554819
PMEPA1,36.6368914330782,0.663023394375488,0.409548302767167,0.0343171024087521,0.116232738807455
FAM47E,2.37985048472839,-0.814197717637651,0.707036682180713,0.0343375857131152,0.116277212091478
FKRP,3.00923193463083,-0.716176251755974,0.491370406276465,0.0343477883589457,0.116286860438529
GALNT8,1.02311484485926,1.2464804447678,1.63085069877949,0.0343618499724068,0.116309566666019
CDHR2,27.5909276084924,0.73613651272351,0.530289371849315,0.0343888443107105,0.116351130494133
MNX1-AS2,0.644892841726664,-1.11206269490938,1.34869350043054,0.0343861155349135,0.116351130494133
SETD6,4.41355230470738,-0.750564737931039,0.560864027155408,0.0344080782554653,0.116391304712712
PYROXD2,3.06104529920197,-0.760847662375374,0.584005429158454,0.0344500493498538,0.116489997566757
HOMER3,2.71070224428297,-0.772471677774979,0.610472324356545,0.0344519867598154,0.116489997566757
LRRC31,3.39050175761747,-0.817344463393022,0.716298424201375,0.0344736573288991,0.116538353355966
GTF2H2,5.36531533788942,0.786109048790121,0.642834715892418,0.034503315433799,0.116607270557411
DDX49,16.5998058975792,-0.40368709354028,0.203491296969568,0.0345087913373393,0.116607270557411
TMA16,19.8814462936687,-0.504994469880411,0.267273020191667,0.0345536271694652,0.116708897919249
CNKSR2,0.507924840773941,-1.07657630920352,1.27961474731077,0.0345520352916223,0.116708897919249
FLT3LG,1.89364878977065,0.819035497192974,0.721533666081099,0.0345652330455151,0.116723167922651
SMIM12,21.0732771711963,0.599072469101475,0.341537535400569,0.0345856023554038,0.116767018712288
DFFB,2.13069749957159,-0.736968953683599,0.533932842128881,0.0345986227060418,0.116786044711493
FOXO4,4.27638430119417,-0.755752771289677,0.57441671871802,0.0346164667538602,0.116821341281593
GRIA3,0.595703396050705,-1.01175965249495,1.14823338595897,0.0346443730829899,0.116890573060466
HIGD2A,105.94693935231,0.581650725644953,0.326282172601726,0.034680520826703,0.116987576013968
AL049629.2,0.287366676790364,1.06496639705568,1.25908650185635,0.034721765103741,0.117101726029123
TMED10,162.876533512263,-0.45096857935197,0.232218104767864,0.0347319010734067,0.11711049376829
MTCL1,4.48329470317399,-0.786007146532908,0.645488093750122,0.0347391758104874,0.11711049376829
MLX,34.2612460207375,-0.504961122336002,0.267645271186472,0.034759423259242,0.117153776517829
RAD1,11.1796667093324,-0.46869207796382,0.243533967765532,0.0347917559528358,0.117237764465831
HNRNPH1,123.987812339754,-0.576083779166811,0.321938870971602,0.0348333633154142,0.117296025896701
TMX1,26.6206309165312,-0.446739643633459,0.229739898776009,0.0348298221659423,0.117296025896701
TMEM30B,35.0199219411428,-0.671414291949242,0.423296067952149,0.0348387146602254,0.117296025896701
MIS12,7.91975988343934,-0.563462530339056,0.31148180026501,0.0348368406238518,0.117296025896701
ARFGEF2,18.525301484913,-0.633400338616526,0.376890770170552,0.0348676177938033,0.1173683498917
ZNF737,2.51357981517921,1.0084242755675,1.14558796540604,0.0348910949330989,0.117422382479682
LGR6,0.491911642827414,1.05481767375568,1.24368128309809,0.0350142788789728,0.117786812633924
ORAI3,6.71311344001977,-0.540411410320903,0.293819929849838,0.0350125625513662,0.117786812633924
C2orf82,2.58356535394288,1.10296665419021,1.34293233006433,0.0350315448170573,0.117819831930443
GSTA4,17.9169276665686,-0.698774168237603,0.466096058441953,0.035055172369337,0.117874139185431
PSKH1,3.49092074597805,-0.727260540724114,0.518399458278237,0.0350625996413473,0.117874139185431
RNF20,11.0029279342504,-0.591874662187779,0.336553128246637,0.0351166441257349,0.117960481216592
MTMR2,10.5399360574412,-0.502626288432883,0.266743175380741,0.0351330382275294,0.117960481216592
ARL6IP4,135.815340983298,0.528874376821017,0.285433846130218,0.0351210728979202,0.117960481216592
NOL3,14.1895240781891,-0.554688314169227,0.305098762944308,0.0351031791136426,0.117960481216592
EDN3,1.62895410940964,0.93776036208256,0.999649079819189,0.0351283823943211,0.117960481216592
SETD4,8.68212712150606,-0.534796325923401,0.289822614483234,0.0351179481231007,0.117960481216592
CHEK1,5.96938010038613,0.662392353664288,0.412817428533469,0.0351636147541727,0.118038081876987
DHCR24,34.1111863894957,-0.658595127850321,0.408115452878325,0.0352089709393348,0.118115118038744
SLC25A36,28.0598278384079,-0.77161994576945,0.617240931057597,0.0352068157527007,0.118115118038744
QDPR,35.1296060551177,-0.572963525181936,0.320276019726253,0.035199932513489,0.118115118038744
PUM1,44.1612136834767,-0.544662162005634,0.297572586981943,0.0352345394902328,0.118175823435534
KAT14,5.97649607588292,-0.786374305198195,0.652959734876591,0.0352751509023781,0.118286945795209
RBMXL1,8.56003725255662,0.640431536686441,0.386696604491164,0.0353531354082196,0.118523316375999
STC1,5.21849839567389,-0.774040014638663,0.624934282531732,0.0353783451310502,0.118536766829361
UEVLD,10.2144481469835,-0.523941368654871,0.282361253306947,0.035379634465321,0.118536766829361
LINC01971,0.434323106677939,1.17877535827042,1.50849648357321,0.0353751894375463,0.118536766829361
PRPF40B,3.47703163027614,-0.728524261610122,0.523881516555057,0.0353976479542804,0.118571998464095
PDHA1,45.1789214899369,-0.453983911223931,0.235197517159661,0.0354344107826757,0.118644880820926
KCNJ5,0.702547997740894,-0.884713515706814,0.88662164816778,0.0354291708008935,0.118644880820926
SPX,0.533240987482563,-1.17636776879905,1.50511046759847,0.0354521020268682,0.118678988453195
NPHP3,6.70608435672233,-0.703947323002596,0.477812279186687,0.0354672637643507,0.118694801903038
AC124067.4,0.405577740665122,1.15141878442309,1.45265265735164,0.0354718372197898,0.118694801903038
LAMTOR1,75.9246154266187,0.574520176597742,0.322370851774619,0.0354926727261274,0.118739396338265
OSGEPL1,1.68604297221308,-0.740254959330671,0.549559406437051,0.0355139218347616,0.118744566756437
SH3GL1,17.3181484845587,-0.465718476882,0.242808893195749,0.0355167447045621,0.118744566756437
SLCO4A1-AS1,1.71683207763326,0.979973329657166,1.09636664968703,0.0355111207191466,0.118744566756437
XPNPEP2,0.761657652598597,1.12751075669239,1.40443137363306,0.0355601002559496,0.118864389230097
ZBTB8OS,35.0245490544979,-0.37790947324557,0.19002787903272,0.0355949237170596,0.118942396765441
